book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
811,18812405,18812405,26747961,76,778316556,9780778316560.0,Mary Kubica,2014.0,The Good Girl,The Good Girl,eng,3.81,100936,122753,11244,2697,8081,30628,49795,31552,https://images.gr-assets.com/books/1388340126m/18812405.jpg,https://images.gr-assets.com/books/1388340126s/18812405.jpg
815,12497,12497,2996445,104,375706674,9780375706680.0,Cormac McCarthy,2005.0,No Country for Old Men,No Country for Old Men,eng,4.12,100513,110082,6281,1533,3795,16790,45304,42660,https://images.gr-assets.com/books/1443231179m/12497.jpg,https://images.gr-assets.com/books/1443231179s/12497.jpg
832,268602,479309,1097497,101,399151575,9780399151580.0,J.D. Robb,1995.0,Naked in Death,"Naked in Death (In Death, #1)",en-US,4.13,78028,126781,4462,3226,5211,21254,39535,57555,https://images.gr-assets.com/books/1297783540m/268602.jpg,https://images.gr-assets.com/books/1297783540s/268602.jpg
833,5355,5355,1254155,112,385339666,9780385339670.0,John Grisham,1994.0,The Chamber,The Chamber,eng,3.76,102715,106806,1337,1706,7154,32686,38347,26913,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
847,5161,5161,1207024,48,140286276,9780140286270.0,Jacquelyn Mitchard,1996.0,The Deep End of the Ocean,"The Deep End of the Ocean (Cappadora Family, #1)",en-US,3.84,102733,104471,1095,1741,6092,27939,39820,28879,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
857,902,902,869832,38,014240120X,9780142401200.0,Ellen Raskin,1978.0,The Westing Game,The Westing Game,eng,4.03,117108,124343,7814,2682,6710,24165,41664,49122,https://images.gr-assets.com/books/1356850909m/902.jpg,https://images.gr-assets.com/books/1356850909s/902.jpg
866,126232,126232,2318370,109,1400064562,9781400064560.0,Peter Benchley,1974.0,Jaws,Jaws,eng,3.96,102574,106201,2205,1836,5893,24737,35730,38005,https://images.gr-assets.com/books/1327958767m/126232.jpg,https://images.gr-assets.com/books/1327958767s/126232.jpg
882,92364,92364,395229,144,006074815X,9780060748160.0,Ken Follett,1978.0,Storm Island,Eye of the Needle,en-US,4.16,93475,99971,1990,578,2147,17130,40554,39562,https://images.gr-assets.com/books/1327939511m/92364.jpg,https://images.gr-assets.com/books/1327939511s/92364.jpg
902,32508,32508,48262,130,446612731,9780446612740.0,Michael Connelly,1992.0,The Black Echo,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",eng,4.08,98591,108388,3068,1487,2971,19722,45422,38786,https://images.gr-assets.com/books/1344265342m/32508.jpg,https://images.gr-assets.com/books/1344265342s/32508.jpg
911,32692,32692,4847031,112,831727527,9780831727530.0,Stephen King,1992.0,Gerald's Game,Gerald's Game,eng,3.47,100158,105777,2445,6039,14425,32757,28853,23703,https://images.gr-assets.com/books/1297737756m/32692.jpg,https://images.gr-assets.com/books/1297737756s/32692.jpg
912,6427,6427,617151,76,140255559,9780140255550.0,Janet Evanovich,1996.0,Two for the Dough,"Two for the Dough (Stephanie Plum, #2)",eng,4.11,116171,127548,4045,458,3089,25824,51020,47157,https://images.gr-assets.com/books/1330926461m/6427.jpg,https://images.gr-assets.com/books/1330926461s/6427.jpg
922,231604,231604,866667,95,671011367,9780671011370.0,Kathy Reichs,1997.0,Déjà Dead,"Déjà Dead (Temperance Brennan, #1)",eng,3.86,100369,107636,3098,2579,6023,27054,40072,31908,https://images.gr-assets.com/books/1334157601m/231604.jpg,https://images.gr-assets.com/books/1334157601s/231604.jpg
926,22609317,22609317,42099141,58,1476789630,9781476789640.0,Jessica Knoll,2015.0,Luckiest Girl Alive,Luckiest Girl Alive,eng,3.48,82504,98163,9278,3530,11319,33135,34874,15305,https://images.gr-assets.com/books/1425975301m/22609317.jpg,https://images.gr-assets.com/books/1425975301s/22609317.jpg
939,15776309,15776309,21488217,46,006222543X,9780062225440.0,Kimberly McCreight,2013.0,Reconstructing Amelia,Reconstructing Amelia,eng,3.82,86965,99269,10243,1616,5754,25360,42578,23961,https://images.gr-assets.com/books/1350193583m/15776309.jpg,https://images.gr-assets.com/books/1350193583s/15776309.jpg
963,5350,5350,1110983,118,385339100,9780385339100.0,John Grisham,1997.0,The Partner,The Partner,,3.89,86870,91921,1896,746,4116,25227,36009,25823,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
966,425029,425029,7732,110,446350982,9780446350980.0,Scott Turow,1986.0,Presumed Innocent,Presumed Innocent,,4.1,91774,93835,1114,679,2438,18147,38472,34099,https://images.gr-assets.com/books/1404412704m/425029.jpg,https://images.gr-assets.com/books/1404412704s/425029.jpg
982,40024,40024,2266643,70,812976142,9780812976140.0,Caleb Carr,1994.0,The Alienist,"The Alienist (Dr. Laszlo Kreizler, #1)",eng,4.05,96981,100908,4026,1798,4571,18715,37572,38252,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
989,540020,540020,1792180,170,553266306,9780553266310.0,Frederick Forsyth,1971.0,The Day of the Jackal,The Day of the Jackal,eng,4.25,85883,89606,1439,514,1738,12890,34456,40008,https://images.gr-assets.com/books/1405364996m/540020.jpg,https://images.gr-assets.com/books/1405364996s/540020.jpg
996,6854,6854,1341652,67,312966091,9780312966100.0,Janet Evanovich,1997.0,Three to Get Deadly,"Three to Get Deadly (Stephanie Plum, #3)",en-US,4.14,113400,118305,2912,332,2257,23249,47014,45453,https://images.gr-assets.com/books/1311727539m/6854.jpg,https://images.gr-assets.com/books/1311727539s/6854.jpg
1001,15797938,15797938,6463092,114,770437850,9780770437860.0,"Herman Koch, Sam Garrett",2009.0,Het diner,The Dinner,eng,3.22,74979,99070,14162,5722,16486,37029,30375,9458,https://images.gr-assets.com/books/1355949630m/15797938.jpg,https://images.gr-assets.com/books/1355949630s/15797938.jpg
1012,13508607,13508607,19060869,89,1439152802,9781439152800.0,Kate Morton,2012.0,The Secret Keeper,The Secret Keeper,,4.13,89460,100731,11877,1067,3020,16399,41956,38289,https://images.gr-assets.com/books/1455089196m/13508607.jpg,https://images.gr-assets.com/books/1455089196s/13508607.jpg
1016,32263,32263,2674805,107,055381706X,9780553817060.0,Tess Gerritsen,2001.0,The Surgeon,"The Surgeon (Rizzoli & Isles, #1)",en-GB,4.1,89468,98297,3212,1422,3299,18191,36538,38847,https://images.gr-assets.com/books/1277923728m/32263.jpg,https://images.gr-assets.com/books/1277923728s/32263.jpg
1024,6218281,6218281,4543476,85,385342306,9780385342310.0,Alan Bradley,2009.0,The Sweetness at the Bottom of the Pie,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",eng,3.81,99841,109533,13444,2908,7650,26956,42394,29625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1028,26247008,26247008,49997474,45,1250069793,9781250069800.0,Liane Moriarty,2016.0,Truly Madly Guilty,Truly Madly Guilty,eng,3.55,90477,116339,11983,2752,10961,41045,42953,18628,https://images.gr-assets.com/books/1491249206m/26247008.jpg,https://images.gr-assets.com/books/1491249206s/26247008.jpg
1037,5351,5351,1040524,119,385339097,9780385339090.0,John Grisham,1998.0,The Street Lawyer,The Street Lawyer,eng,3.81,80577,86456,1912,1041,5173,25497,32176,22569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1058,16331,16331,2589654,216,1579126251,9781579126250.0,Agatha Christie,1930.0,Murder at the Vicarage,"Murder at the Vicarage (Miss Marple, #1)",eng,4.03,93963,100137,2199,1170,3228,22393,37786,35560,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1064,5890,5890,1303710,721,141439610,9780141439620.0,"Wilkie Collins, Matthew Sweet",1859.0,The Woman in White,The Woman in White,eng,3.98,93134,103301,5668,1971,5120,21879,38080,36251,https://images.gr-assets.com/books/1295661017m/5890.jpg,https://images.gr-assets.com/books/1295661017s/5890.jpg
1065,25735012,25735012,43699375,83,316349933,9780316349930.0,"Robert Galbraith, J.K. Rowling",2015.0,Career of Evil,"Career of Evil (Cormoran Strike, #3)",eng,4.21,66979,95274,10254,550,1926,12591,42325,37882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1067,6422,6422,2322486,59,312966970,9780312966970.0,Janet Evanovich,1998.0,Four to Score ,"Four to Score (Stephanie Plum, #4)",en-US,4.17,106871,111633,2527,286,1886,20825,44410,44226,https://images.gr-assets.com/books/1311983211m/6422.jpg,https://images.gr-assets.com/books/1311983211s/6422.jpg
1075,10625,7278752,6560478,146,2266047426,9782266047420.0,"Stephen King, Dominique Dill",1992.0,Dolores Claiborne,Dolores Claiborne,fre,3.81,71053,98959,1718,1623,7586,27461,33524,28765,https://images.gr-assets.com/books/1394213480m/10625.jpg,https://images.gr-assets.com/books/1394213480s/10625.jpg
1087,19057,19057,2737065,79,375836675,9780375836670.0,Markus Zusak,2002.0,The Messenger,I Am the Messenger,en-US,4.09,93119,104510,11483,1448,4626,18714,38345,41377,https://images.gr-assets.com/books/1398483261m/19057.jpg,https://images.gr-assets.com/books/1398483261s/19057.jpg
1091,85379,85379,5376585,105,380718340,9780380718340.0,Patricia Cornwell,1993.0,Cruel & Unusual,"Cruel & Unusual (Kay Scarpetta, #4)",nl,4.11,83695,86940,690,586,1978,17291,34226,32859,https://images.gr-assets.com/books/1327865095m/85379.jpg,https://images.gr-assets.com/books/1327865095s/85379.jpg
1092,17288661,17288661,25046757,91,385537131,9780385537130.0,John Grisham,2013.0,Sycamore Row,Sycamore Row,eng,3.98,56315,83185,8733,709,3198,18054,36337,24887,https://images.gr-assets.com/books/1375888633m/17288661.jpg,https://images.gr-assets.com/books/1375888633s/17288661.jpg
1117,8650,8650,1212784,121,752224417,9780752224410.0,Michael Crichton,1995.0,The Lost World,"The Lost World (Jurassic Park, #2)",eng,3.72,83389,92767,2426,1339,7287,28723,33791,21627,https://images.gr-assets.com/books/1386864575m/8650.jpg,https://images.gr-assets.com/books/1386864575s/8650.jpg
1138,43933,43933,977015,119,440236703,9780440236700.0,Harlan Coben,2001.0,Tell No One,Tell No One,eng,4.11,78070,85209,3738,681,2559,15411,34596,31962,https://images.gr-assets.com/books/1421365049m/43933.jpg,https://images.gr-assets.com/books/1421365049s/43933.jpg
1149,14865,14865,3254054,65,743454553,9780743454550.0,Jodi Picoult,2005.0,Vanishing Acts,Vanishing Acts,en-US,3.68,79662,82770,3872,1234,6255,27232,31134,16915,https://images.gr-assets.com/books/1407719603m/14865.jpg,https://images.gr-assets.com/books/1407719603s/14865.jpg
1150,15159,15159,2837,102,330419641,9780330419640.0,David Baldacci,1995.0,Absolute Power,Absolute Power,eng,4.15,72481,76197,1344,589,1787,13178,30957,29686,https://images.gr-assets.com/books/1328399707m/15159.jpg,https://images.gr-assets.com/books/1328399707s/15159.jpg
1151,6858,6858,1268422,51,312976275,9780312976280.0,Janet Evanovich,2000.0,Hot Six,"Hot Six (Stephanie Plum, #6)",eng,4.18,99329,103204,2085,261,1761,18757,40597,41828,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1160,2052,2052,1222673,238,394758285,9780394758280.0,Raymond Chandler,1939.0,The Big Sleep,"The Big Sleep (Philip Marlowe, #1)",eng,4.04,84489,90652,3884,1521,4056,17190,34743,33142,https://images.gr-assets.com/books/1371584712m/2052.jpg,https://images.gr-assets.com/books/1371584712s/2052.jpg
1173,25074850,25074850,27669153,111,385354282,9780385354290.0,"David Lagercrantz, Stieg Larsson, George Goulding",2015.0,Det som inte dödar oss,"The Girl in the Spider's Web (Millennium, #4)",eng,3.73,53751,81860,9763,1850,5662,22883,33656,17809,https://images.gr-assets.com/books/1427843648m/25074850.jpg,https://images.gr-assets.com/books/1427843648s/25074850.jpg
1176,21671,21671,1234249,97,60584750,9780060584760.0,Dennis Lehane,2001.0,Mystic River,Mystic River,en-US,4.19,86103,91248,2836,943,2406,13458,36410,38031,https://images.gr-assets.com/books/1407109549m/21671.jpg,https://images.gr-assets.com/books/1407109549s/21671.jpg
1181,6423,6423,1874115,54,330371231,9780330371230.0,Janet Evanovich,1999.0,High Five,"High Five (Stephanie Plum, #5)",eng,4.17,92737,101162,2225,234,1715,18880,40111,40222,https://images.gr-assets.com/books/1270849101m/6423.jpg,https://images.gr-assets.com/books/1270849101s/6423.jpg
1182,13596166,13596166,19185026,82,1781162646,9781781162640.0,Stephen King,2013.0,Joyland,Joyland,eng,3.9,75018,82221,9627,1349,4135,19027,34328,23382,https://images.gr-assets.com/books/1348154483m/13596166.jpg,https://images.gr-assets.com/books/1348154483s/13596166.jpg
1218,17309,17309,2298572,40,1581345283,9781581345280.0,Frank E. Peretti,1986.0,This Present Darkness,"This Present Darkness (Darkness, #1)",eng,4.24,71815,74070,1576,1574,2825,10154,21084,38433,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1226,6424,6424,3207062,70,312980140,9780312980150.0,Janet Evanovich,2001.0,Seven Up,"Seven Up (Stephanie Plum, #7)",en-US,4.15,94506,98706,1833,243,1819,19146,38698,38800,https://images.gr-assets.com/books/1311720512m/6424.jpg,https://images.gr-assets.com/books/1311720512s/6424.jpg
1232,6425,6425,1616132,57,312983867,9780312983860.0,"Janet Evanovich, Lorelei King",2002.0,Hard Eight,"Hard Eight (Stephanie Plum, #8)",en-US,4.17,93057,97450,1871,252,1930,18305,37742,39221,https://images.gr-assets.com/books/1479699438m/6425.jpg,https://images.gr-assets.com/books/1479699438s/6425.jpg
1245,5354,5354,1854517,107,385339674,9780385339670.0,John Grisham,2000.0,The Brethren,The Brethren,,3.71,69351,73550,1511,1188,5217,23942,26290,16913,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1260,7510,7510,22576,60,446612545,9780446612550.0,"James Patterson, Peter de Jonge",2002.0,The Beach House,The Beach House,eng,3.82,68676,70371,1628,1125,4351,20127,25271,19497,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1267,40331,40331,826485,45,747267634,9780747267640.0,Janet Evanovich,2003.0,To the Nines,"To the Nines (Stephanie Plum, #9)",eng,4.16,86963,93412,1786,247,1811,17809,36430,37115,https://images.gr-assets.com/books/1169433446m/40331.jpg,https://images.gr-assets.com/books/1169433446s/40331.jpg
1292,5413,5413,40802405,22,385516487,9780385516490.0,"Stephen King, Jerry N. Uelsmann",2005.0,'Salem's Lot The Illustrated Edition,'Salem's Lot,eng,4.25,72797,74725,482,460,1854,12040,24920,35451,https://images.gr-assets.com/books/1320478491m/5413.jpg,https://images.gr-assets.com/books/1320478491s/5413.jpg
1296,15860,15860,1749610,97,61015733,9780061015730.0,Michael Crichton,2004.0,State of Fear,State of Fear,eng,3.69,65397,70300,2686,2603,6100,19559,24269,17769,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1301,1110,1110,3204998,104,385340540,9780385340540.0,John Grisham,2005.0,The Broker,The Broker,eng,3.77,65428,69823,2266,893,4463,21542,25960,16965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1306,16171291,16171291,22018742,65,143123238,9780143123230.0,A.S.A. Harrison,2013.0,The Silent Wife,The Silent Wife,eng,3.3,60323,72169,7882,2753,10948,28278,22276,7914,https://images.gr-assets.com/books/1356094989m/16171291.jpg,https://images.gr-assets.com/books/1356094989s/16171291.jpg
1317,5171,5171,1737200,43,345439104,9780345439110.0,Christina Schwarz,2000.0,Drowning Ruth,Drowning Ruth,eng,3.73,67768,70953,2178,1081,4904,21822,27694,15452,https://images.gr-assets.com/books/1390180160m/5171.jpg,https://images.gr-assets.com/books/1390180160s/5171.jpg
1320,3586,3586,6658413,117,1593082045,9781593082050.0,"Arthur Conan Doyle, Kyle Freeman",1914.0,"Sherlock Holmes: The Complete Novels and Stories, Vol 2","The Complete Sherlock Holmes, Vol 2",,4.46,66857,71825,328,463,1077,7005,19926,43354,https://images.gr-assets.com/books/1347663158m/3586.jpg,https://images.gr-assets.com/books/1347663158s/3586.jpg
1325,1914973,1914973,6504351,56,670018864,9780670018860.0,Tana French,2008.0,The Likeness,"The Likeness (Dublin Murder Squad, #2)",eng,4.05,72480,80243,6945,915,2856,14814,34478,27180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1328,18144124,18144124,20434723,1,1439177724,9781439177720.0,Terry Hayes,2013.0,I Am Pilgrim,"I Am Pilgrim (Pilgrim, #1)",eng,4.23,49740,71990,7187,1949,2805,8408,22567,36261,https://images.gr-assets.com/books/1403345411m/18144124.jpg,https://images.gr-assets.com/books/1403345411s/18144124.jpg
1345,25574782,25574782,42937661,12,62430874,9780062430880.0,Karin Slaughter,2015.0,Pretty Girls,Pretty Girls,eng,3.95,60737,86626,8964,2344,4769,16789,33410,29314,https://images.gr-assets.com/books/1432205734m/25574782.jpg,https://images.gr-assets.com/books/1432205734s/25574782.jpg
1358,220968,220968,213966,107,440241022,9780440241030.0,Lee Child,2005.0,One Shot,"One Shot (Jack Reacher, #9)",eng,4.2,63335,71439,2638,289,1204,10908,30708,28330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1360,472343,472343,3041864,105,1416552510,9781416552510.0,Stephen King,2008.0,Duma Key,Duma Key,en-US,3.93,73807,79596,4435,1249,4629,18274,30121,25323,https://images.gr-assets.com/books/1470266968m/472343.jpg,https://images.gr-assets.com/books/1470266968s/472343.jpg
